d_init,d_end,a_init,a_end,i_init,i_end,attacksAttempted,attacksSucceeded,attackerLoots,d_sum_recovery_costs,attackerExpenditures,policiesPurchased,defensesPurchased,do_nothing,d_sum_security_investments,NUM_QUOTES,MANDATORY_INVESTMENT,sum_premiums_collected,paid_claims,insurer_expenditures,final_iter,outcome,d_cumulative_assets,a_cumulative_assets,i_cumulative_assets,num_alive_defenders,num_alive_attackers,num_alive_insurers,cumulative_round_policies_purchased,cumulative_round_defenses_purchased,cumulative_round_do_nothing,p_pairing,p_attacked,p_looted,cumulative_defender_avg_posture
28199962156458,27362403065243,240260933,0,1029203285504,1029203285504,125,21,80957212,69206393,321218145,0,5000,5000,837408927610,10,3.00e-02,0,0,0,1,DEFENDERS_WIN,"[28199962156458,27362403065243]","[240260933,0]","[1029203285504,1029203285504]","[5000,5000]","[50,0]","[200,200]","[0]","[5000]","[5000]","[0.0596]","[0.025]","[0.0042]","[0.278154]"
29453654543576,6342959144120,250907105,338990,1264833764022,1264838034246,149,32,168364569,107848129,418932684,5000,255000,250000,23110414916534,4,3.00e-02,4270224,0,0,51,EQUILIBRIUM,"[29453654543576,28574063664339,27721132453953,26893793450081,26091274616377,25312831347658,24557741376992,23825304105475,23114839952109,22425689723349,21757214001429,21108792551194,20479823744446,19869724001881,19277927251591,18703884403801,18147062841469,17606945926010,17083032518000,16574836512261,16081886386666,15603724764836,15139907991647,14690005721656,14253600519740,13830287473926,13419673819476,13021378574677,12635032187211,12260276191393,11896762875444,11544154958940,11202125279911,10870356491274,10548540766349,10236379513148,9933583097508,9639870574330,9354969426879,9078615313840,8810551824221,8550530239290,8298309301888,8053654992573,7816340312539,7586145072924,7362855690498,7146264989591,6936172009668,6732381819144,6534705334353,6342959144120]","[250907105,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990,338990]","[1264833764022,1264833764022,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246,1264838034246]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[50,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]","[200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200]","[0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[5000,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[0.112,0.0592,0.058,0.0576,0.058,0.0592,0.0576,0.0582,0.0582,0.0576,0.0582,0.0582,0.0586,0.0586,0.0588,0.0584,0.058,0.0574,0.0586,0.0576,0.0574,0.0576,0.058,0.0584,0.0586,0.0584,0.0584,0.0572,0.0586,0.0568,0.0588,0.0582,0.0582,0.0568,0.0584,0.0576,0.0586,0.0582,0.0574,0.0574,0.0584,0.0592,0.0584,0.0576,0.0584,0.0588,0.058,0.0582,0.0586,0.057,0.0582]","[0.0298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.276294,0.796845,0.841558,0.865215,0.878418,0.886063,0.890598,0.893331,0.894993,0.89601,0.896635,0.897019,0.897256,0.897401,0.897491,0.897545,0.897579,0.897599,0.89761,0.897617,0.897621,0.897623,0.897623,0.897623,0.897622,0.897621,0.89762,0.897619,0.897618,0.897617,0.897615,0.897614,0.897613,0.897612,0.89761,0.897609,0.897608,0.897607,0.897606,0.897605,0.897604,0.897603,0.897601,0.8976,0.897599,0.897598,0.897597,0.897597,0.897596,0.897595,0.897594]"
28313654900009,6101818829323,244565018,23419,1072572677203,1072572677203,154,34,181838820,115734217,426380419,0,255000,255000,22211538497649,8,3.00e-02,0,0,0,51,EQUILIBRIUM,"[28313654900009,27468242649749,26648490340006,25853330599577,25082025651383,24333859851619,23608139025825,22904189824774,22221359099776,21559013296571,20916537867447,20293336701208,19688831569940,19102461592600,18533682714580,17981967202971,17446803156659,16927694031725,16424158180567,15935728404945,15461951522574,15002387946637,14556611278000,14124207909443,13704776641919,13297928312425,12903285432794,12520481839553,12149162354136,11788982453291,11439607949489,11100714680760,10771988210090,10453123533564,10143824797349,9843805023191,9552785842268,9270497236776,8996677289412,8731071940492,8473434752021,8223526679218,7981115848633,7745977342958,7517892992439,7296651172409,7082046607022,6873880178579,6671958743006,6476094950469,6286107071735,6101818829323]","[244565018,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419,23419]","[1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203,1072572677203]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[0.0618,0.0196,0.02,0.0198,0.02,0.02,0.02,0.0198,0.0198,0.02,0.0198,0.0196,0.02,0.0198,0.0194,0.0198,0.0196,0.02,0.02,0.02,0.0196,0.02,0.02,0.0198,0.02,0.0194,0.0198,0.02,0.02,0.0198,0.0196,0.0196,0.019,0.02,0.02,0.02,0.0198,0.02,0.0196,0.0198,0.02,0.02,0.0196,0.0198,0.0196,0.02,0.0198,0.0198,0.02,0.02,0.02]","[0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.275304,0.796808,0.841514,0.865166,0.878367,0.886011,0.890545,0.893278,0.89494,0.895958,0.896583,0.896968,0.897205,0.897351,0.897442,0.897497,0.897531,0.897552,0.897564,0.897572,0.897576,0.897579,0.89758,0.89758,0.897581,0.89758,0.89758,0.89758,0.897579,0.897579,0.897578,0.897578,0.897577,0.897577,0.897576,0.897576,0.897575,0.897575,0.897574,0.897574,0.897574,0.897573,0.897573,0.897572,0.897572,0.897572,0.897571,0.897571,0.897571,0.89757,0.89757]"
29376519699036,6213751148707,306648890,56445,1262930612701,1262930612701,164,36,199376560,124641718,505969005,0,255000,255000,23162444532051,6,3.00e-02,0,0,0,51,EQUILIBRIUM,"[29376519699036,28494900092249,27640053091925,26810851501666,26006525959103,25226330182826,24469540279793,23735454073853,23023390454110,22332688742952,21662708083138,21012826843158,20382442040320,19770968781600,19177839720613,18602504531469,18044429398016,17503096518546,16978003625452,16468663519124,15974603616051,15495365510049,15030504547193,14579589413290,14142201733350,13717935683824,13306397615789,12907205689782,12519989521569,12144389838409,11780058145742,11426656403868,11083856714242,10751341015313,10428800787345,10115936766234,9812458665716,9518084908231,9232542363469,8955566094996,8686899114625,8426292143673,8173503381846,7928298282864,7690449336840,7459735859160,7235943785871,7018865474766,6808299513027,6604050530123,6405929016714,6213751148707]","[306648890,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445,56445]","[1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701,1262930612701]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[0.0686,0.0196,0.0196,0.02,0.0196,0.0198,0.0198,0.0198,0.0198,0.0198,0.02,0.02,0.02,0.0194,0.02,0.02,0.0194,0.0198,0.0196,0.0196,0.0196,0.02,0.0194,0.0198,0.02,0.0198,0.02,0.0194,0.0198,0.0196,0.0196,0.02,0.0198,0.02,0.0198,0.0198,0.0192,0.019,0.0198,0.0196,0.02,0.0198,0.02,0.0198,0.02,0.0196,0.0198,0.0198,0.02,0.02,0.02]","[0.0328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.277348,0.796908,0.841631,0.865293,0.8785,0.886148,0.890686,0.89342,0.895085,0.896103,0.89673,0.897116,0.897354,0.897501,0.897592,0.897648,0.897683,0.897704,0.897717,0.897726,0.897731,0.897734,0.897736,0.897737,0.897738,0.897738,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739]"
28679051863950,6179110945795,283234079,878582,1056071252627,1056089784266,156,35,151925099,116898370,434280596,5000,255000,250000,22499653563047,7,3.00e-02,18531639,0,0,51,EQUILIBRIUM,"[28679051863950,27822706454335,26992301698823,26186827617582,25405517758815,24647647195836,23912512749732,23199432337060,22507744336723,21836806976403,21185997736857,20554712774512,19942366361046,19348390339962,18772233599538,18213361561337,17671255684270,17145412983503,16635345563734,16140580166583,15660657731339,15195132969191,14743573949871,14305561701166,13880689819900,13468564095075,13068802141982,12681033047501,12304897025833,11940045084810,11586138702052,11242849510789,10909858995227,10586858195149,10273547419091,9969635966315,9674841857129,9388891571204,9111519793829,8842469169791,8581490064444,8328340332276,8082785092065,7844596509050,7613553583542,7389441945786,7172053657167,6961187017207,6756646376438,6558241954917,6365789666038,6179110945795]","[283234079,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582,878582]","[1056071252627,1056071252627,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266,1056089784266]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[50,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7]","[200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200]","[0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[5000,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[0.1808,0.1306,0.13,0.1286,0.1308,0.1298,0.1296,0.132,0.1296,0.1316,0.1316,0.1298,0.1308,0.1282,0.1312,0.1306,0.1332,0.1326,0.1324,0.13,0.1304,0.1322,0.1294,0.1316,0.1322,0.1318,0.1312,0.1328,0.1312,0.13,0.1302,0.1312,0.1302,0.1296,0.1312,0.1318,0.1318,0.1286,0.1296,0.1306,0.1304,0.129,0.1288,0.1292,0.1314,0.1308,0.134,0.1296,0.1324,0.1296,0.1292]","[0.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.274907,0.796797,0.841501,0.865152,0.878352,0.885996,0.89053,0.893263,0.894926,0.895943,0.896569,0.896954,0.897192,0.897338,0.897429,0.897484,0.897519,0.89754,0.897553,0.89756,0.897565,0.897568,0.897569,0.89757,0.897571,0.897571,0.897571,0.89757,0.89757,0.89757,0.89757,0.897569,0.897569,0.897569,0.897569,0.897568,0.897568,0.897568,0.897568,0.897567,0.897567,0.897567,0.897567,0.897566,0.897566,0.897566,0.897566,0.897566,0.897565,0.897565,0.897565]"
29186875456507,6173652913804,268158525,244017,961250421762,961250421762,139,27,158933100,91883172,426847608,0,255000,255000,23012971726431,5,3.00e-02,0,0,0,51,EQUILIBRIUM,"[29186875456507,28311018379005,27461687830120,26637837197712,25838702084282,25063541024200,24311634795930,23582285754538,22874817184397,22188572671368,21522915493691,20877228031385,20250911192918,19643383859609,19054082346293,18482459878358,17927986084481,17390146504440,16868442111785,16362388850901,15871517187840,15395371674680,14933510526942,14485505213597,14050940059670,13629411860353,13220529507029,12823913624307,12439196218060,12066020334005,11704039726484,11352918537173,11012330983555,10681961056522,10361502227324,10050657163009,9749137450585,9456663329554,9172963432122,8897774531615,8630841298143,8371916061698,8120758582326,7877135827325,7640821754978,7411597104762,7189249194063,6973571720715,6764364571556,6561433636882,6364590630223,6173652913804]","[268158525,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017,244017]","[961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762,961250421762]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[50,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]","[200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[0.1224,0.0584,0.057,0.0582,0.0578,0.0588,0.0586,0.059,0.0582,0.0584,0.0586,0.0588,0.0588,0.0584,0.0582,0.0584,0.0592,0.058,0.0584,0.0578,0.0582,0.058,0.0574,0.0586,0.0584,0.0586,0.058,0.0584,0.0596,0.0586,0.0586,0.0588,0.0584,0.0582,0.0582,0.0574,0.0586,0.059,0.0582,0.058,0.0574,0.0582,0.0588,0.058,0.0582,0.0568,0.058,0.0582,0.0582,0.0588,0.0586]","[0.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.277509,0.796908,0.841631,0.865293,0.8785,0.886148,0.890686,0.89342,0.895084,0.896103,0.89673,0.897116,0.897354,0.897501,0.897592,0.897648,0.897683,0.897704,0.897717,0.897726,0.897731,0.897734,0.897736,0.897737,0.897738,0.897738,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739,0.897739]"
