d_init,d_end,a_init,a_end,i_init,i_end,attacksAttempted,attacksSucceeded,attackerLoots,d_sum_recovery_costs,attackerExpenditures,policiesPurchased,defensesPurchased,do_nothing,d_sum_security_investments,NUM_QUOTES,MANDATORY_INVESTMENT,sum_premiums_collected,paid_claims,insurer_expenditures,final_iter,outcome,d_cumulative_assets,a_cumulative_assets,i_cumulative_assets,num_alive_defenders,num_alive_attackers,num_alive_insurers,cumulative_round_policies_purchased,cumulative_round_defenses_purchased,cumulative_round_do_nothing,p_pairing,p_attacked,p_looted,insurer_estimate_p_pairing,estimated_probability_of_attack,cumulative_defender_avg_posture
29480042592732,2871456472212,254824581,146157,1179419563227,1180041800363,97,3,21924552,10255475,276602976,5000,255000,250000,26607931703357,10,5.00e-02,642954263,20717127,5179281,51,EQUILIBRIUM,"[29480042592732,28044040753987,26680493424333,25385123461182,24154521996189,22985450604428,21874832782241,20819745851169,19817413266651,18865197311355,17960592153833,17101217254188,16284811099528,15509225252622,14772418698029,14072452471194,13407484555705,12775765035962,12175631492187,11605504625625,11063884102377,10549344605290,10060532083057,9596160186937,9155006885638,8735911249396,8337770394986,7959536583254,7600214462176,7258858447086,6934570232769,6626496429159,6333826315743,6055789707993,5791654930635,5540726892146,5302345255589,5075882700839,4860743273834,4656360818187,4462197485344,4277742319074,4102509911160,3936039123639,3777891875515,3627651989797,3484924098353,3349332601457,3220520679443,3098149353532,2981896593889,2871456472212]","[254824581,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157,146157]","[1179419563227,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363,1180041800363]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200]","[5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000]","[0.072,0.0198,0.0196,0.0196,0.0194,0.02,0.0196,0.0192,0.02,0.02,0.0196,0.0198,0.02,0.02,0.0198,0.019,0.0196,0.0198,0.0198,0.02,0.02,0.02,0.0198,0.0198,0.0196,0.0194,0.02,0.02,0.0196,0.0194,0.02,0.02,0.0194,0.02,0.0194,0.0198,0.02,0.0196,0.02,0.0196,0.0196,0.0198,0.0198,0.0198,0.0196,0.0196,0.02,0.02,0.0198,0.0198,0.0194]","[0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.63583,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.59,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.277317,0.951484,0.976156,0.985175,0.989084,0.991004,0.992029,0.992607,0.992942,0.99314,0.993257,0.993324,0.993362,0.993381,0.993388,0.993389,0.993385,0.993379,0.993371,0.993363,0.993354,0.993345,0.993336,0.993328,0.993319,0.993311,0.993303,0.993296,0.993289,0.993282,0.993275,0.993268,0.993262,0.993256,0.993251,0.993245,0.99324,0.993235,0.993231,0.993226,0.993222,0.993218,0.993214,0.99321,0.993207,0.993203,0.9932,0.993197,0.993194,0.993191,0.993189]"
