MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.85,0.60,0.50,60067948,60035136,32120564,147,3754247,3738502,7508493,25040423,720,76,808615,3918171,10718872,"[]","[]",15745,144,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.37,0.60,0.50,59179254,58187788,25517002,3582,3698703,2799831,7397407,7021215,1563,632,6156183,8685288,19094663,"[]","[]",898873,454,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.56,0.60,0.50,55913140,55763853,29314468,645,3494571,3422579,6989142,16447626,1040,265,2356409,5315789,14760829,"[]","[]",71993,231,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.73,0.60,0.50,59163915,59085954,27031973,0,3697745,3662060,7395489,20846380,840,166,1248559,3883817,9810910,"[]","[]",35685,91,A
0.20,0.60,0.60,0.50,0.50,0.30,0.60,1.00,0.60,0.50,70971631,70971631,30996948,685,4435727,4435727,8871454,28663946,597,1,79113,2673806,8529965,"[]","[]",0,111,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.43,0.60,0.50,62825573,62131258,27331362,1646,3926598,3276971,7853197,10888952,1462,559,5566637,8453168,17184735,"[]","[]",649628,351,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.53,0.60,0.50,70528177,70222602,26145690,768,4408011,4210944,8816022,15335054,1156,351,4267697,6912928,13215604,"[]","[]",197067,249,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.86,0.60,0.50,62822843,62796736,25933795,151,3926428,3911814,7852855,22352866,693,64,631152,3274038,8200318,"[]","[]",14614,201,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.67,0.60,0.50,61228248,61118267,27917732,97,3826766,3768661,7653531,19731185,906,201,1692139,4125309,11882758,"[]","[]",58105,179,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.74,0.60,0.50,58101410,58034361,25927456,255,3631338,3577554,7262676,20993092,797,144,990033,3790599,8527020,"[]","[]",53784,144,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.00,0.60,0.50,65525740,37147766,26666292,31348556,4095359,0,8190718,0,1333,833,32473333,27791069,8190718,"[]","[4,]",4095359,250,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.57,0.60,0.50,68258271,67956042,26605568,278,4266142,4037926,8532284,17122261,1072,304,2370683,5148393,13397366,"[]","[]",228216,505,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.40,0.60,0.50,63859283,63292874,28667171,764,3991205,3599602,7982410,11186491,1384,503,4920272,7267513,19152825,"[]","[]",391603,356,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.87,0.60,0.50,64740240,64720207,32417653,18,4046265,4041429,8092530,27721160,694,58,348384,3287244,9526629,"[]","[]",4836,145,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.46,0.60,0.50,59475046,59112752,28356068,1860,3717190,3350310,7434381,12031707,1320,456,4286841,6673441,17812617,"[]","[]",366881,336,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.31,0.60,0.50,62110011,60831280,29746771,21207,3881876,2646863,7763751,2520797,1856,806,8930079,11079957,26402305,"[]","[]",1235012,298,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.54,0.60,0.50,69753355,69462639,23468582,343,4359585,4154269,8719169,14809123,1146,340,2949696,5379755,12494562,"[]","[]",205316,235,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.55,0.60,0.50,66376169,65978765,24357329,656,4148511,3857667,8297021,14130314,1075,314,3874531,6198552,13013075,"[]","[]",290843,323,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.44,0.60,0.50,58951245,58376056,26674872,2025,3684453,3258310,7368906,11951523,1322,471,4498998,7963433,15128129,"[]","[]",426143,359,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.58,0.60,0.50,53015632,52661310,31479898,199,3313477,3044414,6626954,17690313,1055,294,3513090,5974865,15064860,"[]","[]",269063,225,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.38,0.60,0.50,64948672,64204239,28110690,523,4059292,3439537,8118584,11703652,1629,645,5113571,7810084,18079202,"[]","[]",619754,621,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.45,0.60,0.50,66840504,66193723,25229833,1349,4177531,3628360,8355063,9402358,1341,486,6221878,8025530,17351612,"[]","[]",549172,357,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.41,0.60,0.50,65188853,64462644,26085133,2969,4074303,3432488,8148607,12811415,1404,516,5396604,7847399,14939981,"[]","[]",641815,419,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.59,0.60,0.50,58851575,58693623,31309768,969,3678223,3578989,7356447,18563396,981,245,2498507,5107719,15251317,"[]","[]",99235,264,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.47,0.60,0.50,57712821,57228348,24922877,938,3607051,3222269,7214103,12308887,1275,436,3326102,6193310,14503100,"[]","[]",384783,354,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.42,0.60,0.50,65231160,64649538,26336524,2896,4076947,3603149,8153895,11680883,1392,515,5375678,7627376,16234684,"[]","[]",473798,314,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.48,0.60,0.50,63826903,63531398,34862715,1523,3989181,3725319,7978363,8489628,1276,447,4359521,7360835,27548460,"[]","[]",263863,309,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.39,0.60,0.50,66860866,66422219,29799363,1814,4178804,3797555,8357608,12396630,1366,485,4468447,6839529,19738895,"[]","[]",381249,397,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.32,0.60,0.50,64654521,63182088,26637724,9721,4040908,2713438,8081815,6648709,1706,715,7606588,9878594,20982418,"[]","[]",1327469,329,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.60,0.60,0.50,57821627,57499563,35440891,1586,3613852,3461770,7227703,20279916,970,252,3140654,5360154,17501085,"[]","[]",152082,263,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.49,0.60,0.50,69121505,68748541,25808156,621,4320094,3991996,8640188,14135419,1237,407,3711974,6559239,14454128,"[]","[]",328098,251,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.61,0.60,0.50,51979545,51765839,32263999,794,3248722,3146324,6497443,19036664,956,240,2174544,4664599,15375488,"[]","[]",102398,360,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.33,0.60,0.50,61515072,60510843,24301388,7183,3844692,2900956,7689384,5653984,1623,682,5812174,8673622,19603947,"[]","[]",943736,433,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.12,0.60,0.50,82562285,61851732,28305243,25995692,5160143,0,10320286,0,1354,814,26046070,24517996,13982536,"[]","[7,]",5160143,267,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.28,0.60,0.50,61073176,38800430,26874443,8972500,3817073,0,7634147,0,2045,1066,31019681,27960582,23665327,"[]","[22,]",3817073,381,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.06,0.60,0.50,65852994,42723525,31484019,34187540,4115812,0,8231624,0,1334,815,27274463,23478747,9294636,"[]","[4,]",4115812,246,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.34,0.60,0.50,73417298,72587371,25909538,5198,4588581,3882959,9177162,9947707,1639,680,5719205,7825380,18843964,"[]","[]",705622,354,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.04,0.60,0.50,62148133,40997882,27668293,29258388,3884258,0,7768517,0,1309,807,25037428,23015720,8197211,"[]","[5,]",3884258,200,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.01,0.60,0.50,65030922,43464145,30007326,31263946,4064433,0,8128865,0,1280,790,25632555,23615073,8888382,"[]","[4,]",4064433,312,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.03,0.60,0.50,60125055,39814478,28559119,28794242,3757816,0,7515632,0,1347,813,24068393,23475033,7873869,"[]","[4,]",3757816,258,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.21,0.60,0.50,71285261,48670817,28186177,20116479,4455329,0,8910658,0,1610,887,28355325,26422997,17627132,"[]","[10,]",4455329,293,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.18,0.60,0.50,63136210,38998925,28378641,23545131,3946013,0,7892026,0,1502,872,28349267,25946106,14862729,"[]","[6,]",3946013,282,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.35,0.60,0.50,63249074,62375886,28217682,3511,3953067,3119791,7906134,6499892,1624,664,7037039,9207202,22119675,"[]","[]",833276,327,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.23,0.60,0.50,62006716,34987709,35464031,31087764,3875420,0,7750840,0,1473,826,31144356,29242046,13779488,"[]","[6,]",3875420,287,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.36,0.60,0.50,57912943,57112961,40507781,4423,3619559,2897428,7239118,8501079,1638,679,6777879,9750796,31012714,"[]","[]",722131,434,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.29,0.60,0.50,67719537,38633241,27317455,12951834,4232471,0,8464942,0,1917,987,36475655,32456389,23692941,"[]","[19,]",4232471,571,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.05,0.60,0.50,54609795,34511955,26568204,27825638,3413112,0,6826224,0,1303,804,23520401,21808848,7270896,"[]","[4,]",3413112,208,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.24,0.60,0.50,61503065,39564933,32116802,17315250,3843942,0,7687883,0,1693,901,27268272,26418829,21852680,"[]","[12,]",3843942,271,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.07,0.60,0.50,68086968,42011497,29589966,34737630,4255436,0,8510871,0,1215,790,30337277,24564570,9129544,"[]","[5,]",4255436,182,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.25,0.60,0.50,60481087,40494129,26341102,9360024,3780068,0,7560136,0,1748,932,26785435,27982174,20326066,"[]","[13,13,13,]",3780068,394,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.02,0.60,0.50,77648190,52136372,25653754,27891039,4853012,0,9706024,0,1332,806,30365384,27847260,9986308,"[]","[5,]",4853012,217,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.09,0.60,0.50,58929212,36400474,23433688,24418543,3683076,0,7366152,0,1347,804,26387409,23301248,9291863,"[]","[4,]",3683076,201,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.19,0.60,0.50,60213558,39377678,35478199,17172278,3763347,0,7526695,0,1685,901,25727925,26138408,24293434,"[]","[9,]",3763347,286,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.22,0.60,0.50,77206061,51632387,29754240,21881893,4825379,0,9650758,0,1484,845,31377523,31047395,16874762,"[]","[7,]",4825379,301,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.17,0.60,0.50,55372864,36519194,28046703,22548367,3460804,0,6921608,0,1399,816,23057044,20739104,13995314,"[]","[6,]",3460804,251,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.15,0.60,0.50,55089339,33147348,29376774,22894233,3443084,0,6886167,0,1361,815,25669669,25259143,13494639,"[]","[4,]",3443084,414,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.20,0.60,0.50,71996184,47237685,26315931,21607892,4499761,0,8999523,0,1529,886,30614850,25300095,17665728,"[]","[7,]",4499761,278,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.30,0.60,0.50,61075855,40455608,29942339,12767632,3817241,0,7634482,0,1856,944,26014397,26335130,22911548,"[]","[14,]",3817241,374,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.13,0.60,0.50,71724977,48502953,29424925,20822015,4482811,0,8965622,0,1494,859,28548996,24714770,20558597,"[]","[9,]",4482811,345,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.26,0.60,0.50,62591981,45601936,27352232,5279899,3911999,0,7823998,0,2042,1065,25265946,25678460,25119915,"[]","[33,]",3911999,559,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.11,0.60,0.50,57216217,36569067,29419653,28138736,3576014,0,7152027,0,1315,817,24336742,20885683,11770425,"[]","[4,]",3576014,213,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.10,0.60,0.50,62222495,40269216,26278267,23409077,3888906,0,7777812,0,1334,813,26170151,25394621,11094567,"[]","[4,]",3888906,233,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.16,0.60,0.50,58914614,36406783,25438407,19961505,3682163,0,7364327,0,1406,838,26597169,25950910,13080313,"[]","[5,]",3682163,329,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.08,0.60,0.50,60989556,37688360,25521194,21706389,3811847,0,7623695,0,1413,802,27328463,26223823,12327721,"[]","[6,]",3811847,348,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.27,0.60,0.50,76845648,60133667,25336582,2020453,4802853,0,9605706,0,2134,1061,26258705,28577859,25858810,"[]","[97,]",4802853,882,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.14,0.60,0.50,79821661,57996600,27920253,24883973,4988854,0,9977708,0,1353,781,27223191,26158331,13669572,"[]","[9,]",4988854,177,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.75,0.60,0.50,61976644,61915964,29345193,227,3873540,3834589,7747080,22491580,797,137,1134528,3766610,10933487,"[]","[]",38951,134,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.88,0.60,0.50,68108495,68066385,28946471,409,4256781,4252925,8513562,23463798,690,68,515636,3616981,10424812,"[]","[]",3856,199,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.81,0.60,0.50,59731848,59697639,22924805,94,3733240,3715979,7466481,18913468,752,110,1064718,3861802,7667393,"[]","[]",17262,201,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,52324227,51982357,32686539,396,3270264,3007656,6540528,19050520,1193,371,3040600,6766229,14014400,"[]","[]",262609,303,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.46,0.60,0.50,71358990,71003220,26169559,1707,4459937,4134816,8919874,13946532,1266,452,4066780,6356412,15465672,"[]","[]",325121,281,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.89,0.60,0.50,74349186,74304145,29678895,93,4646824,4618352,9293648,26167744,688,59,693958,3903161,8975057,"[]","[]",28472,160,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.43,0.60,0.50,61626539,61111565,25539416,1692,3851659,3452906,7703317,11928150,1348,490,4280812,6870921,15355697,"[]","[]",398752,363,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.76,0.60,0.50,65711088,65667756,28830578,230,4106943,4081965,8213886,22108164,795,116,827646,3913269,11091110,"[]","[]",24978,185,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.82,0.60,0.50,57190423,57141887,26278407,169,3574401,3556643,7148803,20892140,724,87,1215046,3595948,9005246,"[]","[]",17758,211,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.90,0.60,0.50,56538415,56521416,30374771,39,3533651,3528057,7067302,25657448,671,47,325505,3044450,8762727,"[]","[]",5594,180,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.51,0.60,0.50,66243903,65801218,27623740,779,4140244,3792243,8280488,17297296,1212,401,3597527,6087158,13309679,"[]","[]",348001,341,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.37,0.60,0.50,66990795,65864516,25313638,4700,4186925,3277805,8373849,8518262,1569,643,7240699,9305130,17894794,"[]","[]",909120,533,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.77,0.60,0.50,60674644,60602376,26465922,561,3792165,3742022,7584331,21395034,790,122,1169389,4050466,8726604,"[]","[]",50144,187,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.83,0.60,0.50,62635536,62616509,28962652,59,3914721,3902479,7829442,24338447,725,72,406401,3833464,8651394,"[]","[]",12242,225,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.91,0.60,0.50,58505254,58500961,24734968,45,3656578,3654556,7313157,21190449,659,36,311534,3363776,7500171,"[]","[]",2023,151,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.44,0.60,0.50,60006447,59567139,29963079,1145,3750403,3464080,7500806,10053294,1290,469,4812185,7904227,20230849,"[]","[]",286323,194,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.47,0.60,0.50,70351820,69847606,30429109,1540,4396989,3967200,8793977,17861495,1208,371,3803742,7298771,14995282,"[]","[]",429789,302,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.84,0.60,0.50,75116977,75107015,36169747,620,4694811,4690137,9389622,31016321,696,56,646758,3015703,11541361,"[]","[]",4674,114,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.78,0.60,0.50,59760123,59679659,29560389,543,3735008,3652031,7470015,22689653,739,92,759394,3348055,11155594,"[]","[]",82977,177,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.92,0.60,0.50,63608359,63583461,28490151,99,3975522,3949921,7951045,25214855,638,24,209392,3131825,8144916,"[]","[]",25601,222,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.52,0.60,0.50,62901951,62644446,22353893,248,3931372,3773049,7862744,11984111,1159,349,2883302,5242477,13405629,"[]","[]",158323,346,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.85,0.60,0.50,64484775,64462777,24132070,373,4030298,4014262,8060597,22020415,697,62,462088,3082868,7127047,"[]","[]",16036,121,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.79,0.60,0.50,59956731,59913701,31412608,270,3747296,3734513,7494591,24908471,789,108,609842,3566967,10487305,"[]","[]",12782,150,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.93,0.60,0.50,68776387,68752162,36812622,16,4298524,4287450,8597048,27471696,648,27,430893,2907380,15065878,"[]","[]",11074,112,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.53,0.60,0.50,60027066,59808642,29470649,218,3751692,3603914,7503383,10641463,1118,342,2885114,5439354,21259199,"[]","[]",147777,147,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.48,0.60,0.50,61419981,60949364,27795793,130,3838749,3466727,7677498,14087521,1248,396,4000181,6127214,16101064,"[]","[]",372022,254,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.86,0.60,0.50,65526692,65487091,29162694,124,4095418,4076793,8190837,23160319,699,64,629017,3151242,11100071,"[]","[]",18625,133,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.45,0.60,0.50,73769675,73051339,39876451,1682,4610605,3934222,9221209,17113769,1294,451,5501441,8532382,24844546,"[]","[]",676383,298,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.94,0.60,0.50,71632867,71628938,26056329,86,4477054,4473422,8954108,24596828,629,20,114563,3234020,7187065,"[]","[]",3632,165,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.80,0.60,0.50,64465004,64385222,24705742,334,4029063,3997576,8058125,21123032,753,102,924285,3984154,7767616,"[]","[]",31487,196,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.00,0.60,0.50,64901162,42672954,22726095,24797721,4056323,0,8112645,0,1267,786,26284531,24212905,8112645,"[]","[5,]",4056323,204,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.25,0.60,0.50,75350333,55946303,27569863,9880774,4709396,0,9418792,0,1920,999,27541675,26962801,24258506,"[]","[26,]",4709396,383,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.31,0.60,0.50,56094476,35141507,22970264,12652827,3505905,0,7011810,0,1759,922,25938894,24975101,16813020,"[]","[13,]",3505905,359,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.40,0.60,0.50,81892295,59702433,26751378,5400750,5118268,0,10236537,0,2254,1053,31378360,31337338,27557958,"[]","[165,]",5118268,1001,N
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.95,0.60,0.50,58349905,58336016,39568164,338,3646869,3638854,7293738,32487788,630,15,98941,3207552,11188127,"[]","[]",8015,112,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.87,0.60,0.50,72024921,72010312,25592099,10,4501558,4494552,9003115,23510966,692,59,463740,3518807,7587045,"[]","[]",7005,207,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.54,0.60,0.50,63367615,62895434,27634867,699,3960476,3665535,7920952,15856252,1135,350,3457732,5565798,14900191,"[]","[]",294941,213,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.38,0.60,0.50,62402162,61581607,25511816,2910,3900135,3156261,7800270,5609715,1475,563,6745848,9164182,20099709,"[]","[]",743874,585,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.49,0.60,0.50,71842711,71555978,35205797,1500,4490169,4268932,8980339,7626118,1153,359,3488581,6099740,30966748,"[]","[]",221238,288,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.62,0.60,0.50,78577859,78372785,27937742,228,4911116,4784169,9822232,21724094,952,207,1790498,4492626,11875048,"[]","[]",126947,391,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.96,0.60,0.50,56273249,56270024,25263998,73,3517078,3516629,7034156,22553852,619,15,65219,2742743,7005161,"[]","[]",450,161,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.39,0.60,0.50,69737068,68894967,28219573,6302,4358567,3522651,8717134,10615945,1449,566,6324378,8924610,19067867,"[]","[]",835916,318,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.28,0.60,0.50,70565213,49434471,24375950,6256673,4410326,0,8820652,0,1946,1004,29163866,31114777,21366220,"[]","[38,]",4410326,602,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.97,0.60,0.50,84326552,84325205,26066167,0,5270410,5270410,10540819,26079760,615,8,97707,3088799,7439774,"[]","[]",0,113,A
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.63,0.60,0.50,66684234,66481663,24875702,756,4167765,4036633,8335529,18623340,925,218,1696222,4439399,10481439,"[]","[]",131131,190,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.55,0.60,0.50,55760586,55487595,25453515,1296,3485037,3264081,6970073,13332291,1148,362,2909664,5738987,13844962,"[]","[]",220956,198,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.68,0.60,0.50,67454225,67323709,33590127,214,4215889,4119059,8431778,22725954,859,174,1591873,4258883,15264200,"[]","[]",96830,376,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.56,0.60,0.50,63518739,63264832,27167753,1423,3969921,3779246,7939842,17179299,1075,308,2506883,6074861,12296594,"[]","[]",190675,335,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.41,0.60,0.50,66105478,65461017,23533015,1476,4131592,3569068,8263185,10357768,1441,518,4682001,7476802,15167139,"[]","[]",562525,438,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.98,0.60,0.50,52002715,51998404,22552643,0,3250170,3250170,6500339,19975777,613,11,62949,3107179,5974337,"[]","[]",0,133,A
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.71,0.60,0.50,69344069,69238927,23841829,203,4334004,4263832,8668009,18705277,870,169,1789560,4631228,9348445,"[]","[]",70173,194,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.69,0.60,0.50,70867307,70666066,30807553,663,4429207,4296393,8858413,21856199,868,175,2320877,5600902,12542256,"[]","[]",132813,127,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.65,0.60,0.50,58875413,58717609,26330681,716,3679713,3575010,7359427,19096153,902,212,1819763,4213888,10641858,"[]","[]",104704,248,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.64,0.60,0.50,54913191,54797428,32240777,307,3432074,3347150,6864149,20246905,921,218,1933707,4739659,14318745,"[]","[]",84925,293,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.32,0.60,0.50,66944047,65675111,26712861,5512,4184003,3118822,8368006,5349815,1787,769,8432479,10626856,21432800,"[]","[]",1065181,573,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.99,0.60,0.50,51588987,51583151,30235508,0,3224312,3224312,6448623,24295611,609,6,92110,3243847,9150509,"[]","[]",0,104,A
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.72,0.60,0.50,52564175,52471486,29261812,112,3285261,3248013,6570522,20641470,825,155,1936811,4704169,10616520,"[]","[]",37248,173,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.57,0.60,0.50,72491105,72309868,26159431,594,4530694,4425580,9061388,16516392,1057,305,3349720,5425817,13564367,"[]","[]",105114,199,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.27,0.60,0.50,58593716,56590213,26975106,39902,3662107,1617454,7324214,3364701,1954,906,9521013,11843625,23099248,"[]","[]",2044653,413,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,1.00,0.60,0.50,56321014,56321014,34009633,181,3520063,3520063,7040127,28816763,601,2,1103,2628306,9604509,"[]","[]",0,177,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.70,0.60,0.50,71312014,71169513,37870798,486,4457001,4392801,8914002,27166923,902,199,1966774,4772097,15051996,"[]","[]",64200,197,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.73,0.60,0.50,56772276,56719069,23468321,78,3548267,3513750,7096534,18144708,848,155,1458157,4020027,8487766,"[]","[]",34517,139,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.67,0.60,0.50,61017481,60878163,34581241,1738,3813593,3701336,7627185,22101353,911,200,1609780,5085514,15271396,"[]","[]",112256,201,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.66,0.60,0.50,61511913,61321281,28248676,238,3844495,3748408,7688989,18471893,943,220,2730125,5402209,12350044,"[]","[]",96087,327,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.74,0.60,0.50,60504515,60462277,34705825,1323,3781532,3755155,7563064,25691122,815,130,1538342,4544312,12100747,"[]","[]",26377,143,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.26,0.60,0.50,59678993,39785081,21768839,7828460,3729937,0,7459874,0,1952,1006,27254421,26339056,18685046,"[]","[17,]",3729937,287,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.58,0.60,0.50,68855860,68678180,34686846,91,4303491,4212172,8606982,16743856,1060,283,3281260,6474679,20344203,"[]","[]",91320,395,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.59,0.60,0.50,66474132,66241956,28004741,36,4154633,3964648,8309267,19355811,1005,253,2358765,5418638,11961683,"[]","[]",189985,267,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.01,0.60,0.50,59236079,40234833,24292948,24921191,3702255,0,7404510,0,1281,796,22712784,21910006,7569763,"[]","[4,]",3702255,198,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.60,0.60,0.50,49320484,49101455,26953074,315,3082530,2931417,6165060,18134869,995,250,2047496,4474550,10878542,"[]","[]",151113,189,E
