MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.2,0.6,0.1,0.5,0.5,0.3,0.6,0.5,0.6,0.5,63520271,63225739,6384827,6994,3970017,3700088,7940034,8944076,1066,335,1753778,3100956,2837296,"[]","[]",269929,493,E
0.2,0.6,1.0,0.5,0.5,0.3,0.6,0.5,0.6,0.5,61054861,43243675,41129092,20314849,3815929,0,7631858,0,1736,861,22481098,24445737,25627479,"[]","[13,]",3815929,280,E
0.2,0.6,0.0,0.5,0.5,0.3,0.6,0.5,0.6,0.5,67454768,67454768,0,0,4215923,4215923,8431846,8431846,0,0,0,0,0,"[]","[]",0,1,A
0.2,0.6,0.5,0.5,0.5,0.3,0.6,0.5,0.6,0.5,69039111,68690172,23582285,613,4314944,4065443,8629889,15641085,1141,358,2747401,5725728,11443189,"[]","[]",249501,153,E
0.2,0.6,0.8,0.5,0.5,0.3,0.6,0.5,0.6,0.5,70285687,69813529,36947089,2527,4392855,3996477,8785711,10429343,1212,394,5198032,8779130,27390337,"[]","[]",396379,143,E
0.2,0.6,0.9,0.5,0.5,0.3,0.6,0.5,0.6,0.5,61045782,60584520,41970055,271,3815361,3444909,7630723,17676924,1159,360,3829941,7960281,24795017,"[]","[]",370453,287,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,61785114,61413556,27188714,1505,3861570,3587489,7723139,12671597,1162,376,3634888,6997130,15887261,"[]","[]",274081,288,E
0.2,0.6,0.7,0.5,0.5,0.3,0.6,0.5,0.6,0.5,66876005,66504091,34463189,422,4179750,3836175,8359501,16356175,1175,385,3741410,6290859,20890721,"[]","[]",343575,429,E
0.2,0.6,0.8,0.5,0.5,0.3,0.6,0.5,0.6,0.5,65527268,65120763,38363616,631,4095454,3821112,8190909,17209128,1171,357,3662890,7980581,22045032,"[]","[]",274342,252,E
0.2,0.6,0.2,0.5,0.5,0.3,0.6,0.5,0.6,0.5,65244258,64916403,12216866,2022,4077766,3784069,8155532,9465868,1146,384,2734591,4294968,7231092,"[]","[]",293697,579,E
0.2,0.6,0.5,0.5,0.5,0.3,0.6,0.5,0.6,0.5,84581860,84214595,23619806,1102,5286366,4992420,10572732,15881285,1162,381,2768150,5834511,13136851,"[]","[]",293946,268,E
0.2,0.6,0.1,0.5,0.5,0.3,0.6,0.5,0.6,0.5,61370219,61205251,4456991,21138,3835639,3685270,7671277,8462570,955,287,971097,2057789,1902107,"[]","[]",150369,290,E
0.2,0.6,0.1,0.5,0.5,0.3,0.6,0.5,0.6,0.5,64978627,64746772,8039962,8942,4061164,3847936,8122328,8805251,1075,335,1932934,3377020,4416160,"[]","[]",213228,455,E
0.2,0.6,0.7,0.5,0.5,0.3,0.6,0.5,0.6,0.5,73797491,73398461,32901848,95,4612343,4347069,9224686,17077562,1206,393,4731903,7814491,17898690,"[]","[]",265274,278,E
0.2,0.6,0.8,0.5,0.5,0.3,0.6,0.5,0.6,0.5,76541613,76113132,36632315,162,4783851,4395681,9567702,14736913,1185,377,6110180,8245343,24034250,"[]","[]",388170,169,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,68437549,67894238,28780011,1102,4277347,3763191,8554694,13365622,1217,405,4401026,7100557,17924891,"[]","[]",514155,278,E
0.2,0.6,0.2,0.5,0.5,0.3,0.6,0.5,0.6,0.5,58846046,58574906,8164955,8914,3677878,3471444,7355756,8426748,1058,317,1973237,3752930,3809692,"[]","[]",206433,555,E
0.2,0.6,0.9,0.5,0.5,0.3,0.6,0.5,0.6,0.5,64732168,64512177,48841758,82,4045760,3876822,8091521,23176762,1224,377,3562034,8289534,25855831,"[]","[]",168938,288,E
0.2,0.6,0.5,0.5,0.5,0.3,0.6,0.5,0.6,0.5,65757280,65384225,21149730,219,4109830,3853993,8219660,14184131,1206,399,3194372,5413627,10400305,"[]","[]",255837,259,E
0.2,0.6,0.8,0.5,0.5,0.3,0.6,0.5,0.6,0.5,62009357,61729288,38434479,278,3875585,3654019,7751170,11380045,1157,331,3061689,6410998,28895964,"[]","[]",221566,241,E
0.2,0.6,0.2,0.5,0.5,0.3,0.6,0.5,0.6,0.5,60173906,59712300,12410176,1931,3760869,3411677,7521738,10370534,1163,378,2454311,4844590,5525657,"[]","[]",349192,503,E
0.2,0.6,0.7,0.5,0.5,0.3,0.6,0.5,0.6,0.5,58050369,57583847,36463648,1193,3628148,3251102,7256296,17910306,1199,390,3879255,7439873,19212141,"[]","[]",377047,327,E
0.2,0.6,0.8,0.5,0.5,0.3,0.6,0.5,0.6,0.5,65723181,65238960,37096553,147,4107699,3781951,8215398,19360956,1172,386,4354983,7497028,19263788,"[]","[]",325748,314,E
0.2,0.6,0.0,0.5,0.5,0.3,0.6,0.5,0.6,0.5,52696991,52638409,479918,35243,3293562,3229163,6587124,6605365,481,147,215107,385496,163919,"[]","[]",64399,226,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,62696495,62208216,25549098,284,3918531,3535859,7837062,12908039,1198,387,3991077,6373079,14975709,"[]","[]",382672,351,E
0.2,0.6,0.5,0.5,0.5,0.3,0.6,0.5,0.6,0.5,51993042,51623062,30503989,710,3249565,2948527,6499130,4871648,1234,395,4635080,6376171,26425609,"[]","[]",301038,253,E
0.2,0.6,0.1,0.5,0.5,0.3,0.6,0.5,0.6,0.5,62035383,61785635,5089896,12895,3877211,3668283,7754423,8456831,1071,361,1484810,2378020,2455250,"[]","[]",208928,341,E
0.2,0.6,0.2,0.5,0.5,0.3,0.6,0.5,0.6,0.5,70209674,69841553,11055476,6311,4388105,4043470,8776209,9869528,1130,373,2453005,4157694,6510908,"[]","[]",344635,408,E
0.2,0.6,0.1,0.5,0.5,0.3,0.6,0.5,0.6,0.5,62628489,62277265,8775614,7243,3914281,3683281,7828561,9485017,1079,336,2036867,3578707,4115431,"[]","[]",230999,402,E
0.2,0.6,0.9,0.5,0.5,0.3,0.6,0.5,0.6,0.5,59434132,58880654,40946007,1097,3714633,3436930,7429267,18217830,1172,377,5040867,8267178,22720349,"[]","[]",277703,278,E
0.2,0.6,0.8,0.5,0.5,0.3,0.6,0.5,0.6,0.5,73117183,72660595,34412248,1076,4569824,4191572,9139648,21194597,1138,347,3355085,6936542,16254521,"[]","[]",378252,147,E
0.2,0.6,0.9,0.5,0.5,0.3,0.6,0.5,0.6,0.5,72245668,71855891,66133848,52,4515354,4228760,9030709,24852312,1182,412,6259746,8178708,42809856,"[]","[]",286594,216,E
