MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.2,0.6,0.6,0.9,0.5,0.3,0.6,0.5,0.6,0.5,71086669,70745990,25142490,1038,8086109,7801537,8885834,17345847,1166,348,2840042,5214187,12092502,"[]","[]",284571,237,E
0.2,0.6,0.6,0.9,0.5,0.3,0.6,0.5,0.6,0.5,74713837,74428409,27532695,170,8592091,8345877,9339230,15313640,1159,356,3390624,5733742,16356015,"[]","[]",246214,184,E
0.2,0.6,0.6,0.8,0.5,0.3,0.6,0.5,0.6,0.5,56991441,56748782,27956487,209,5912862,5714341,7123930,10044586,1197,371,4396456,6727601,18749202,"[]","[]",198521,285,E
0.2,0.6,0.6,0.6,0.5,0.3,0.6,0.5,0.6,0.5,53736292,53445748,33493500,477,4567585,4316184,6717037,15438426,1197,368,3532247,6138158,19175422,"[]","[]",251401,449,E
0.2,0.6,0.6,0.8,0.5,0.3,0.6,0.5,0.6,0.5,65113134,64826851,27577862,290,6918270,6699195,8139142,16207856,1173,359,2633726,4884726,15129489,"[]","[]",219075,356,E
0.2,0.6,0.6,0.6,0.5,0.3,0.6,0.5,0.6,0.5,61303916,61022920,27629139,243,5057573,4773335,7662990,17226066,1143,345,3477207,5913296,12717757,"[]","[]",284238,246,E
0.2,0.6,0.6,0.7,0.5,0.3,0.6,0.5,0.6,0.5,66175922,65859168,25326757,1002,5873113,5710041,8271990,13718046,1137,345,3433393,5747668,14611857,"[]","[]",163072,169,E
0.2,0.6,0.6,0.3,0.5,0.3,0.6,0.5,0.6,0.5,67352930,67021392,21904710,2118,2862500,2665311,8419116,13495154,1085,307,3117856,6040627,11314654,"[]","[]",197189,258,E
0.2,0.6,0.6,0.9,0.5,0.3,0.6,0.5,0.6,0.5,54472261,54147589,30177915,183,6536671,6266145,6809033,13817238,1221,355,3256086,6093053,17671671,"[]","[]",270526,335,E
0.2,0.6,0.6,0.9,0.5,0.3,0.6,0.5,0.6,0.5,63317624,63089052,30763561,460,7677262,7487168,7914703,14657546,1133,330,3209661,5213884,19225040,"[]","[]",190094,170,E
0.2,0.6,0.6,0.6,0.5,0.3,0.6,0.5,0.6,0.5,54880399,54578405,35980469,145,4596233,4321384,6860050,14574315,1167,341,3324496,5732777,23110126,"[]","[]",274849,392,E
0.2,0.6,0.6,0.7,0.5,0.3,0.6,0.5,0.6,0.5,60505729,60133898,23991961,342,5521148,5235614,7563216,9338505,1154,374,3837679,6675483,16198212,"[]","[]",285534,336,E
0.2,0.6,0.6,0.9,0.5,0.3,0.6,0.5,0.6,0.5,55773623,55489600,34615304,155,6483684,6277578,6971703,18846815,1167,350,3041927,5467467,17762698,"[]","[]",206106,291,E
0.2,0.6,0.6,0.6,0.5,0.3,0.6,0.5,0.6,0.5,64680982,64266330,27463629,648,5578735,5285797,8085123,13916670,1183,383,4234897,6398989,15940033,"[]","[]",292937,282,E
0.2,0.6,0.6,0.3,0.5,0.3,0.6,0.5,0.6,0.5,71001993,70643774,28239108,1783,3106337,2805280,8875249,17125641,1163,378,3646518,6296965,14349243,"[]","[]",301057,350,E
0.2,0.6,0.6,0.7,0.5,0.3,0.6,0.5,0.6,0.5,62911422,62494361,37151256,645,5504749,5194592,7863928,19318522,1203,381,3424813,6086663,20336572,"[]","[]",310157,317,E
0.2,0.6,0.6,0.7,0.5,0.3,0.6,0.5,0.6,0.5,63459240,62942738,24672292,613,5869980,5501934,7932405,12647594,1235,418,3954134,6349053,14491986,"[]","[]",368046,218,E
0.2,0.6,0.6,0.7,0.5,0.3,0.6,0.5,0.6,0.5,61317869,60918948,23349557,161,5518608,5216356,7664734,9680276,1266,419,4095453,6098043,15936983,"[]","[]",302252,293,E
0.2,0.6,0.6,1.0,0.5,0.3,0.6,0.5,0.6,0.5,64198834,63805937,25474147,615,8024854,7685259,8024854,13260460,1209,377,3665368,5768761,15201657,"[]","[]",339595,212,E
0.2,0.6,0.6,0.9,0.5,0.3,0.6,0.5,0.6,0.5,70596923,70209266,27633740,558,8736369,8456053,8824615,14758371,1202,355,3488473,6673334,15694065,"[]","[]",280316,227,E
0.2,0.6,0.6,0.9,0.5,0.3,0.6,0.5,0.6,0.5,66021208,65767534,27660464,291,8087598,7888546,8252651,13296746,1224,384,4696555,6322781,16746023,"[]","[]",199052,199,E
0.2,0.6,0.6,0.3,0.5,0.3,0.6,0.5,0.6,0.5,67472329,67060222,23420619,2157,3036255,2736832,8434041,13146401,1156,354,3600344,6526460,12891172,"[]","[]",299423,510,E
0.2,0.6,0.6,0.8,0.5,0.3,0.6,0.5,0.6,0.5,70678786,40757643,37113596,12682522,7686318,0,8834848,0,2423,1169,39808451,39051111,31822273,"[]","[97,]",7686318,889,E
