MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.20,0.60,0.60,0.50,0.91,0.30,0.60,0.50,0.60,0.50,63515680,63100623,28103882,1831,3969730,3627214,7939460,15717598,1136,364,3724304,6152554,14928932,"[]","[]",342516,249,E
0.20,0.60,0.60,0.50,0.46,0.30,0.60,0.50,0.60,0.50,54575430,54245735,24934212,643,3410964,3237150,6821929,9604100,1148,363,3495125,5630144,17024762,"[]","[]",173814,276,E
0.20,0.60,0.60,0.50,0.18,0.30,0.60,0.50,0.60,0.50,79251063,78862295,31977128,2076,4953191,4680861,9906383,18489266,1179,370,3355606,5921276,18131991,"[]","[]",272330,324,E
0.20,0.60,0.60,0.50,0.86,0.30,0.60,0.50,0.60,0.50,62061420,61752542,28270830,159,3878839,3648872,7757677,14847039,1192,370,2743471,6083506,15636648,"[]","[]",229967,400,E
0.20,0.60,0.60,0.50,0.44,0.30,0.60,0.50,0.60,0.50,78560558,78233753,32292043,1421,4910035,4702328,9820070,18547014,1136,360,2729378,5895999,18202190,"[]","[]",207707,246,E
0.20,0.60,0.60,0.50,0.83,0.30,0.60,0.50,0.60,0.50,82843002,82484719,27250878,1205,5177688,4903653,10355375,20328233,1114,336,3326791,5332392,12576741,"[]","[]",274034,268,E
0.20,0.60,0.60,0.50,0.09,0.30,0.60,0.50,0.60,0.50,66921776,66662694,25122413,183,4182611,3955647,8365222,15074390,1138,344,2608491,5532928,13366181,"[]","[]",226964,289,E
0.20,0.60,0.60,0.50,0.42,0.30,0.60,0.50,0.60,0.50,62612685,62378262,21457422,188,3913293,3721897,7826586,10801050,1193,361,2374508,4787611,14120978,"[]","[]",191396,227,E
0.20,0.60,0.60,0.50,0.87,0.30,0.60,0.50,0.60,0.50,65058066,64802029,29991928,1423,4066129,3862239,8132258,16947167,1187,376,3157490,6022567,15612957,"[]","[]",203890,335,E
0.20,0.60,0.60,0.50,0.92,0.30,0.60,0.50,0.60,0.50,76848781,76410406,34514751,426,4803049,4499543,9606098,12319951,1212,392,4441986,7407799,25134554,"[]","[]",303505,254,E
0.20,0.60,0.60,0.50,0.10,0.30,0.60,0.50,0.60,0.50,59525836,59027742,27529973,382,3720365,3375740,7440730,13863510,1251,422,3937881,6217742,15731786,"[]","[]",344625,390,E
0.20,0.60,0.60,0.50,0.47,0.30,0.60,0.50,0.60,0.50,68040734,67709669,28934815,111,4252546,4033923,8505092,16169706,1198,386,3614175,6077829,15741948,"[]","[]",218623,399,E
0.20,0.60,0.60,0.50,0.19,0.30,0.60,0.50,0.60,0.50,79728869,79381066,27086783,1075,4983054,4712461,9966109,17035851,1149,362,3704227,5826206,14808156,"[]","[]",270594,305,E
0.20,0.60,0.60,0.50,0.93,0.30,0.60,0.50,0.60,0.50,61275753,61026338,30559504,613,3829735,3645602,7659469,15007243,1199,374,3026115,5455421,18189244,"[]","[]",184133,369,E
0.20,0.60,0.60,0.50,0.45,0.30,0.60,0.50,0.60,0.50,60532241,60259579,28449282,1687,3783265,3612759,7566530,14326294,1194,368,3155729,6646868,15484132,"[]","[]",170506,351,E
0.20,0.60,0.60,0.50,0.49,0.30,0.60,0.50,0.60,0.50,72698150,72216135,26693396,801,4543634,4180646,9087269,12317971,1181,389,4427124,6702642,17604254,"[]","[]",362989,288,E
0.20,0.60,0.60,0.50,0.11,0.30,0.60,0.50,0.60,0.50,56990264,56620535,24701394,1414,3561892,3242398,7123783,11568013,1165,379,3730972,6029197,14915776,"[]","[]",319493,278,E
0.20,0.60,0.60,0.50,0.48,0.30,0.60,0.50,0.60,0.50,62399763,61913484,22346291,725,3899985,3541146,7799970,13605110,1157,370,3756557,6383720,11001826,"[]","[]",358839,435,E
0.20,0.60,0.60,0.50,0.23,0.30,0.60,0.50,0.60,0.50,57790046,57369178,27269507,972,3611878,3291295,7223756,13320081,1175,371,3959248,7188578,14725082,"[]","[]",320582,320,E
0.20,0.60,0.60,0.50,0.20,0.30,0.60,0.50,0.60,0.50,56642286,56254862,27926749,577,3540143,3241028,7080286,15526627,1222,401,3359856,5351295,14815073,"[]","[]",299115,358,E
0.20,0.60,0.60,0.50,0.24,0.30,0.60,0.50,0.60,0.50,53721918,53506367,36393308,954,3357620,3228820,6715240,20305190,1113,350,3044393,5514124,17632632,"[]","[]",128800,311,E
0.20,0.60,0.60,0.50,0.21,0.30,0.60,0.50,0.60,0.50,51570175,32467213,29238862,6441046,3223136,0,6446272,0,1993,950,25074512,24995407,26574779,"[]","[95,]",3223136,1001,N
0.20,0.60,0.60,0.50,0.22,0.30,0.60,0.50,0.60,0.50,65574205,65071381,31843179,954,4098388,3775443,8196776,14375481,1225,399,4679940,7644725,18844563,"[]","[]",322945,272,E
