MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.20,0.26,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60672892,60575230,16599147,263,3792056,3720457,7584112,12338212,507,145,1214381,2829693,9184351,"[]","[]",71598,154,E
0.20,0.50,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,53180151,52943643,22529661,625,3323759,3138920,6647519,9117884,991,312,3765161,6752785,13727233,"[]","[]",184839,198,E
0.20,0.13,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,75039040,74987432,5792445,224,4689940,4651989,9379880,11819346,213,53,505422,1191373,2250940,"[]","[]",37951,156,E
0.20,0.75,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60951065,60484644,31930749,1917,3809442,3508624,7618883,14517291,1427,437,3916307,7607112,18190550,"[]","[]",300817,288,E
0.20,0.04,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,59547834,59528125,1443844,39,3721740,3718779,7443479,7970596,73,20,142762,243171,696186,"[]","[]",2961,113,E
0.20,0.56,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,66766365,66404857,25932294,839,4172898,3910312,8345796,14945368,1102,360,2989593,6083118,13872858,"[]","[]",262586,204,E
0.20,0.88,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,55713162,55203193,39649050,2006,3482073,3095062,6964145,20963270,1590,479,4223571,8668938,17875961,"[]","[]",387011,410,E
0.20,0.19,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,74740730,74629545,7961674,422,4671296,4575927,9342591,11179262,395,141,1118545,1913886,4417248,"[]","[]",95368,130,E
0.20,0.27,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70538816,70444386,14097547,173,4408676,4334778,8817352,13114497,531,171,1113657,2595508,7373049,"[]","[]",73898,125,E
0.20,0.14,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58770600,58722889,5947714,161,3673163,3631622,7346325,9136146,271,85,545485,1390833,2856150,"[]","[]",41541,162,E
0.20,0.05,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63042643,63037092,1939789,0,3940165,3936663,7880330,8596187,86,21,80432,446584,786401,"[]","[]",3502,73,A
0.20,0.69,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65526652,65202650,31977298,1094,4095416,3833658,8190832,18175954,1339,403,3572698,6354283,16222558,"[]","[]",261758,205,E
0.20,0.51,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60296023,60141587,24466175,453,3768501,3659528,7537003,10075978,1033,328,2608172,5162345,17027812,"[]","[]",108973,275,E
0.20,0.63,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70137817,69875199,28063775,299,4383614,4167648,8767227,16605177,1224,373,3382449,6505444,14198666,"[]","[]",215965,450,E
0.20,0.06,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,83283026,83235039,2050265,511,5205189,5170373,10410378,10782381,140,56,469297,595862,1164693,"[]","[]",34816,101,E
0.20,0.15,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,51881697,51726183,3909688,172,3242606,3090433,6485212,7660318,290,84,769600,1286873,1755223,"[]","[]",152173,138,E
0.20,0.20,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,83913734,83799552,8662104,352,5244608,5158956,10489217,13190645,388,122,1163546,1713017,4447140,"[]","[]",85653,155,E
0.20,0.28,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70735114,70570559,15352911,345,4420945,4338360,8841889,12793868,559,183,1922096,2613143,9034584,"[]","[]",82584,209,E
0.20,0.76,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67981104,67476563,35409327,2007,4248819,3892042,8497638,10749906,1483,500,5638509,8429406,25586966,"[]","[]",356777,284,E
0.20,0.64,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62539809,62103806,28922965,1294,3908738,3558982,7817476,14549236,1213,391,4076741,6894720,16080951,"[]","[]",349756,285,E
0.20,0.65,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,59954041,59549089,32328685,444,3747128,3490706,7494255,13758111,1269,395,4275989,6952526,19773233,"[]","[]",256422,326,E
0.20,0.07,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60613667,60545020,4722118,425,3788354,3742607,7576708,9550849,138,36,563944,716060,2145887,"[]","[]",45747,79,E
0.20,0.57,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,66614273,66280381,31065973,181,4163392,3923122,8326784,16750805,1120,357,3983627,6189466,17026466,"[]","[]",240270,291,E
0.20,0.89,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,78545867,77985250,42325851,1720,4909117,4554025,9818233,18596594,1752,555,5797669,10066521,24394958,"[]","[]",355092,253,E
0.20,0.16,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61904278,61789336,7572460,2,3869017,3763668,7738035,9033609,329,114,1418466,1901723,4595453,"[]","[]",105349,242,E
0.20,0.70,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63457806,63045255,38243449,1615,3966113,3670772,7932226,16087416,1372,427,4508707,7190208,23604326,"[]","[]",295341,286,E
0.20,0.21,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,55219077,55129752,6706956,594,3451192,3386615,6902385,8362307,424,129,1272992,2146964,3253378,"[]","[]",64577,199,E
0.20,0.08,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,75400982,75350665,4496250,172,4712561,4659882,9425123,11295873,165,63,437984,773086,1955239,"[]","[]",52679,121,E
0.20,0.52,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,88295083,87921088,22821481,1179,5518443,5208677,11036885,15905733,1073,356,2905442,6125691,12509525,"[]","[]",309765,421,E
0.20,0.29,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,66104146,65925645,14377509,335,4131509,3994041,8263018,12083315,593,190,1440688,2578036,8294810,"[]","[]",137469,245,E
0.20,0.71,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,55893558,55532302,25481908,5019,3493347,3187166,6986695,12844745,1356,426,3341989,7380897,12905381,"[]","[]",306182,319,E
0.20,0.17,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,80331135,80265224,9370613,339,5020696,4991467,10041392,12482895,318,92,1268067,2065714,4958197,"[]","[]",29229,112,E
0.20,0.09,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,64011389,64003203,2713985,271,4000712,3997732,8001424,9072153,151,39,239639,641034,1013116,"[]","[]",2979,67,E
0.20,0.22,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,81603620,81511229,9102572,400,5100226,5029487,10200452,12144185,408,125,1117510,2225603,5095966,"[]","[]",70739,171,E
0.20,0.58,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,81188964,80890570,34397460,1243,5074310,4852332,10148620,21152659,1121,341,2743533,5590830,18321721,"[]","[]",221979,354,E
0.20,0.73,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,80070819,79687987,40028389,1648,5004426,4698846,10008852,22953110,1433,447,4215163,7430753,20340142,"[]","[]",305580,281,E
0.20,0.66,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60186365,59909364,36558882,872,3761648,3517621,7523296,14896521,1319,419,3398232,6302179,23403634,"[]","[]",244027,356,E
0.20,0.10,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65167524,65104841,4179243,242,4072970,4026269,8145940,8778277,186,62,859762,1234058,2421991,"[]","[]",46701,105,E
0.20,0.30,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61304808,61184188,14284063,294,3831551,3718632,7663101,9281286,580,176,1968702,3419082,9480041,"[]","[]",112918,246,E
0.20,0.53,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63774718,63547704,25666337,768,3985920,3841786,7971840,16896037,1004,309,2450479,5142019,11970501,"[]","[]",144134,261,E
0.20,0.23,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,50980998,50854271,7897293,156,3186312,3080334,6372625,7710954,477,164,1528652,2304932,4486580,"[]","[]",105978,145,E
0.20,0.72,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,64237980,63864636,41230311,760,4014874,3744942,8029748,15947432,1440,458,4863777,8750374,25204769,"[]","[]",269932,252,E
0.20,0.90,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67678088,67075118,48825603,896,4229881,3787374,8459761,25690046,1772,555,5551676,10038057,22601841,"[]","[]",442506,432,E
0.20,0.11,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62287080,62228807,4114896,718,3892943,3853452,7785885,9206896,189,52,502082,1015913,1775018,"[]","[]",39491,95,E
0.20,0.77,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65639594,65110744,41207263,2392,4102475,3715728,8204949,12844075,1506,479,4706800,8476799,29004543,"[]","[]",386746,369,E
0.20,0.31,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,55388354,55242311,13431480,910,3461772,3383153,6923544,8740374,604,192,1766433,3163433,8674968,"[]","[]",78619,221,E
0.20,0.81,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60912869,60381802,37046914,1568,3807054,3348753,7614109,15531514,1659,567,4906306,8741823,21375486,"[]","[]",458302,283,E
0.20,0.24,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61431313,61328234,8878597,219,3839457,3749584,7678914,10173732,484,147,1192215,2233527,4342985,"[]","[]",89873,178,E
0.20,0.94,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,71289132,70542524,51071955,3877,4455571,3836807,8911142,23276099,1790,549,5625041,10618327,27450165,"[]","[]",618763,403,E
0.20,0.59,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,57455405,57012804,31909550,332,3590963,3228302,7181926,14120516,1165,378,3478498,6722708,19053182,"[]","[]",362661,284,E
0.20,0.67,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,55164086,54798006,28771284,461,3447755,3134802,6895511,15942377,1333,415,3108014,6261083,14141907,"[]","[]",312953,329,E
0.20,0.54,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62083633,61771875,24293045,829,3880227,3650212,7760454,14085682,1074,339,3431005,5488292,13020469,"[]","[]",230015,387,E
0.20,0.74,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70406592,69969063,29428058,2280,4400412,4027239,8800824,14177654,1469,475,4213290,9180334,15679316,"[]","[]",373173,406,E
0.20,0.32,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,54839200,54676167,19063064,239,3427450,3291623,6854900,3050235,667,219,2362740,3766801,19399550,"[]","[]",135827,396,E
0.20,0.78,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63962660,63632040,37448523,837,3997666,3753131,7995333,19113389,1485,436,4190634,7245319,19659467,"[]","[]",244535,344,E
0.20,0.91,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60816783,60320422,49969462,2625,3801049,3399987,7602098,23575976,1705,502,5188451,9304294,25586087,"[]","[]",401062,239,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,85454222,85185979,28202151,294,5340889,5119701,10681778,19524273,1173,383,3385513,6287702,13561089,"[]","[]",221188,312,E
0.20,0.97,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,69462425,68979411,56290135,1308,4341402,3999247,8682803,20283874,1860,598,5766150,9540997,35971928,"[]","[]",342155,325,E
0.20,0.55,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,82241903,81882769,23541829,1192,5140119,4884370,10280238,13912234,1026,326,3144691,5532640,14990884,"[]","[]",255749,181,E
0.20,0.33,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67671430,67517551,17012047,509,4229464,4087171,8458929,14895661,606,184,1526311,3104732,7766247,"[]","[]",142293,159,E
0.20,0.95,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60840936,60344009,48356813,564,3802558,3413461,7605117,22630912,1772,525,4823140,9717999,24498479,"[]","[]",389097,302,E
0.20,0.84,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,71283455,70806953,43981442,2384,4455216,4124943,8910432,19770994,1628,537,5562400,9438566,24486704,"[]","[]",330273,481,E
0.20,0.86,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70407661,69674797,37265783,609,4400479,3835211,8800958,18439046,1624,502,5211350,9798562,19126657,"[]","[]",565267,252,E
0.20,0.83,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61069875,60473495,58305255,1125,3816867,3453498,7633734,23853911,1580,515,6453280,9899881,33143822,"[]","[]",363369,306,E
0.20,0.82,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,74577670,74055648,42205301,1922,4661104,4265712,9322209,18575133,1551,492,4864024,9070289,24797578,"[]","[]",395392,533,E
0.20,0.96,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58963866,58266857,42153706,2022,3685242,3119308,7370483,21232584,1776,552,5216477,9531659,20020866,"[]","[]",565933,287,E
0.20,0.34,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,59337323,59203557,15156574,398,3708583,3603014,7417165,11209082,663,191,1578344,3342019,8261575,"[]","[]",105569,212,E
0.20,0.79,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,64494452,63863173,38715556,583,4030903,3553923,8061807,19606612,1603,523,5179429,9160968,19117459,"[]","[]",476980,540,E
0.20,0.61,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,66789510,66458501,37047701,1269,4174344,3913294,8348689,16462856,1229,414,4273210,8422032,21102293,"[]","[]",261051,417,E
0.20,0.92,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,91362081,90913898,43318330,2380,5710130,5316893,11420260,20817548,1769,576,5937343,10006537,24753545,"[]","[]",393237,432,E
0.20,0.80,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,76800884,76334027,44407805,3022,4800055,4452020,9600111,16263429,1541,458,4601386,8015658,30540701,"[]","[]",348036,262,E
0.20,0.98,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67701286,67015547,48218308,679,4231330,3741703,8462661,20097523,1915,603,6895244,11345152,26412980,"[]","[]",489627,362,E
0.20,0.37,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,71394144,71149033,19009092,363,4462134,4329373,8924268,14810741,712,215,2551896,4852985,8647143,"[]","[]",132761,224,E
0.20,0.35,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63627419,63398377,20501231,688,3976714,3843852,7953427,15721564,649,212,1641442,3244108,9850202,"[]","[]",132862,175,E
0.20,0.36,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63822493,63648070,17641876,77,3988906,3886240,7977812,13418472,702,218,2293238,3632319,8845907,"[]","[]",102666,209,E
0.20,0.87,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60218836,59814038,44659003,1782,3763677,3511556,7527354,23197717,1681,534,4335659,8317649,21326129,"[]","[]",252121,353,E
0.20,0.93,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68067347,67352966,36876870,2004,4254209,3772161,8508418,18000339,1799,574,5675981,9672899,18906475,"[]","[]",482049,476,E
0.20,0.46,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61843620,61617458,23825397,413,3865226,3690600,7730453,13316323,901,301,3292792,4691288,13948614,"[]","[]",174626,247,E
0.20,0.43,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,75547652,75275029,16100825,354,4721728,4516263,9443456,12722629,826,265,2437656,4356554,8942832,"[]","[]",205465,246,E
0.20,0.38,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62150779,62010393,15150291,638,3884424,3768741,7768847,12474218,729,232,1712208,3078573,7621778,"[]","[]",115683,200,E
0.20,0.99,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61406101,60808631,50682663,1213,3837881,3432305,7675763,15053185,1916,595,5928680,10644316,33662757,"[]","[]",405576,576,E
0.20,0.48,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65987579,65715595,23778716,800,4124224,3922990,8248447,13610968,928,282,2839829,4526244,14362368,"[]","[]",201234,165,E
0.20,0.39,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,71160647,71005853,19362868,308,4447540,4345126,8895081,17371135,746,240,1807219,3375331,7768382,"[]","[]",102414,223,E
0.20,0.40,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,57668564,57522094,13869169,463,3604285,3500434,7208570,11238123,742,229,1848137,3551024,6538450,"[]","[]",103851,247,E
0.20,1.00,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58098775,57368059,45741498,9199,3631173,3018980,7262347,18172280,1970,637,6013808,11394694,24770582,"[]","[]",612193,296,E
0.20,0.41,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,76966359,76745529,19945335,268,4810397,4647963,9620795,12926213,814,258,2327991,3977102,13045812,"[]","[]",162434,316,E
0.20,0.49,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68510166,68280001,26543995,592,4281885,4097086,8563771,14656489,972,311,3090040,4833870,16031780,"[]","[]",184800,369,E
0.20,0.42,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67125862,66886908,18284071,397,4195366,4036046,8390733,13213521,844,275,2948041,4214198,9644962,"[]","[]",159320,339,E
0.20,0.45,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,59808727,59572230,18451514,589,3738045,3601771,7476091,9866389,865,259,2493924,4530497,11902900,"[]","[]",136274,204,E
0.20,0.47,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,55815182,55453478,30987580,2002,3488449,3218637,6976898,17983451,934,307,2900931,5328006,15282535,"[]","[]",269812,200,E
0.20,0.44,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,53920121,53665026,19931374,1452,3370008,3141351,6740015,13286525,856,276,2152931,4428579,9438586,"[]","[]",228657,298,E
0.20,0.85,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63274496,39053489,74520282,36983653,3954656,0,7909312,0,2007,934,29838440,30943258,42678346,"[]","[17,]",3954656,449,E
0.20,0.00,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67887467,67887467,0,0,4242967,4242967,8485933,8485933,0,0,0,0,0,"[]","[]",0,1,A
0.20,0.15,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,56089700,55957447,4901664,310,3505606,3460558,7011212,8163486,305,105,805842,1469831,2456549,"[]","[]",45048,127,E
0.20,0.01,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63926431,63920248,552620,0,3995402,3991693,7990804,8219006,18,6,16663,42990,291321,"[]","[]",3709,19,A
0.20,0.12,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,73029600,72990632,5351225,172,4564350,4544982,9128700,11125785,244,78,407048,1133279,2279025,"[]","[]",19368,110,E
0.20,0.25,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,69034803,68945387,12768443,126,4314675,4221780,8629350,11799044,468,143,1360186,3471000,6309935,"[]","[]",92895,212,E
0.20,0.50,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67427044,67162575,31018818,296,4214190,4004283,8428380,16810097,989,308,2841916,5682626,17428555,"[]","[]",209907,308,E
0.20,0.18,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65274324,65192749,7177738,316,4079645,4044818,8159291,9402770,374,134,1199620,1717311,4333034,"[]","[]",34827,147,E
0.20,0.13,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62850193,62766823,6072258,780,3928137,3835378,7856274,9470749,234,67,777618,1281407,3351726,"[]","[]",92759,93,E
0.20,0.16,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63516297,63358824,8954472,0,3969769,3808810,7939537,9118770,334,117,1522105,1865010,6228661,"[]","[]",160959,57,A
0.20,0.56,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,59749758,59444191,23703227,1552,3734360,3462997,7468720,13737709,1116,363,3141191,5294815,12714801,"[]","[]",271363,169,E
0.20,0.02,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,57624119,57601917,815274,168,3601507,3572279,7203015,7347434,39,14,117201,253877,468241,"[]","[]",29229,69,E
0.20,0.62,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,57652949,57280427,20820231,874,3603309,3338150,7206619,11262526,1277,417,3577503,5962161,11438971,"[]","[]",265159,253,E
0.20,0.26,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58187585,58102735,9624808,258,3636724,3561603,7273448,9325944,500,169,1074306,1980862,5751163,"[]","[]",75121,251,E
0.20,0.19,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60786546,60679023,15158171,136,3799159,3721741,7598318,12117333,397,142,1068501,1718208,9105753,"[]","[]",77418,287,E
0.20,0.68,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58322054,57911034,32852906,522,3645128,3344686,7290257,13961421,1369,429,4396994,7292112,19600570,"[]","[]",300442,270,E
0.20,0.75,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68637389,68302931,34143404,1857,4289837,4069961,8579674,16625269,1464,457,4552759,7296059,19354225,"[]","[]",219876,275,E
0.20,0.14,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,56903790,56812589,12742077,157,3556487,3488156,7112974,6595237,282,91,857109,1411451,12007738,"[]","[]",68331,112,E
0.20,0.51,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60554340,60262347,17523238,349,3784646,3554554,7569292,8550650,1044,365,3285001,4959587,12104029,"[]","[]",230092,342,E
0.20,0.17,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62277584,62139500,12036497,176,3892349,3790974,7784698,6724382,398,129,1956036,2584811,10751285,"[]","[]",101375,207,E
0.20,0.03,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,59478766,59451545,1932662,0,3717423,3688521,7434846,7794945,73,27,300277,335201,1293486,"[]","[]",28902,48,A
0.20,0.37,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,53385896,53115672,20768695,606,3336618,3098768,6673237,9971403,744,238,3552812,4558027,13419970,"[]","[]",237851,284,E
0.20,0.57,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70592598,70354561,27810590,334,4412037,4215218,8824075,15872882,1100,336,3371184,6092840,15103464,"[]","[]",196819,261,E
0.20,0.20,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,84022865,83872952,9074770,29,5251429,5101627,10502858,13424257,409,139,1418231,2236656,4216400,"[]","[]",149802,191,E
0.20,0.63,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63587499,63217885,30388024,454,3974219,3662466,7948437,14610520,1277,439,4574025,7011441,17395412,"[]","[]",311753,287,E
0.20,0.52,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61891897,61600167,25413063,194,3868244,3716907,7736487,10817776,1011,325,4868866,6678341,16096305,"[]","[]",151337,327,E
0.20,0.04,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58075411,58052865,5621086,117,3629713,3609388,7259426,10402204,82,32,211568,597937,1923126,"[]","[]",20326,154,E
0.20,0.06,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,56327929,56319222,1771638,74,3520496,3514973,7040991,7651870,106,28,99467,413567,761348,"[]","[]",5522,112,E
0.20,0.58,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58938037,58674800,28191674,359,3683627,3487261,7367255,12703733,1189,371,3893330,6841652,16472788,"[]","[]",196366,287,E
0.20,0.27,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,74291932,74105402,12890461,64,4643246,4524207,9286491,6667577,593,217,2574256,4300501,11514379,"[]","[]",119039,188,E
0.20,0.38,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65263864,64974879,18836530,674,4078992,3832406,8157983,14380027,737,253,2458869,4042513,9106870,"[]","[]",246585,149,E
0.20,0.31,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,71897832,71742015,13212680,181,4493615,4372683,8987229,12719363,620,221,1980812,3092782,6664332,"[]","[]",120932,181,E
0.20,0.34,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,76552379,76396085,13571975,261,4784524,4667079,9569047,14223442,651,209,1657649,3002148,6188910,"[]","[]",117445,191,E
0.20,0.21,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62076306,61850524,12369309,130,3879769,3717165,7759538,9453105,441,157,1532300,2480005,8583994,"[]","[]",162604,252,E
0.20,0.05,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63805809,63774789,1584521,130,3987863,3962499,7975726,8556138,113,44,194123,352052,708311,"[]","[]",25364,192,E
0.20,0.07,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62892739,62837779,2393356,0,3930796,3881410,7861592,8057927,147,53,330563,680489,1620879,"[]","[]",49386,136,A
0.20,0.64,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,71632466,71214797,29010045,1329,4477029,4198737,8954058,16819073,1248,404,3459044,7103866,14735797,"[]","[]",278292,217,E
0.20,0.69,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70436334,70038819,39628467,551,4402271,4053858,8804542,12293357,1381,438,5483582,8323315,28561713,"[]","[]",348413,280,E
0.20,0.76,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,59232792,58726620,34939970,483,3702049,3308007,7404099,16747835,1489,476,4279230,7851086,18644878,"[]","[]",394042,413,E
0.20,0.53,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61685970,61424818,24093779,1864,3855373,3651222,7710746,13928299,1034,316,2784358,4915197,13424469,"[]","[]",204151,395,E
0.20,0.28,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61476739,61396868,16210894,588,3842296,3779441,7684592,12716204,547,157,1278687,2690466,8630954,"[]","[]",62855,266,E
0.20,0.59,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65143741,64763902,28350562,1703,4071484,3790370,8142968,16111732,1106,325,2750640,5800142,15240906,"[]","[]",281114,181,E
0.20,0.08,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,69606740,69565834,2745707,0,4350421,4307228,8700842,9329080,169,60,400949,767542,1434027,"[]","[]",43193,31,A
0.20,0.22,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61862690,61702021,8657854,135,3866418,3705784,7732836,9830570,457,146,1309290,1933294,4947993,"[]","[]",160634,182,E
0.20,0.39,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65286869,65074479,21388177,498,4080429,3881843,8160859,10370325,822,281,1993876,3959587,15629601,"[]","[]",198586,157,E
0.20,0.35,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58188810,57876454,15948206,398,3636801,3406554,7273601,11834304,648,196,2143830,3712543,8217165,"[]","[]",230247,173,E
